x,Sin,Cos,Bump
0.195488721804511,0.941916503940694,-0.774413400791717,0.832076431371189
0.197994987468672,0.947088196514131,-0.79395210395278,0.839513280904921
0.200501253132832,0.952025036475546,-0.812703340152529,0.846989926864491
0.203007518796992,0.956725799620305,-0.83064851131822,0.854504515241118
0.205513784461153,0.961189320284525,-0.847769818858057,0.862055182617312
0.208020050125313,0.965414491634134,-0.864050281314386,0.869640056628957
0.210526315789474,0.96940026593933,-0.879473751206491,0.8772572564296
0.213032581453634,0.973145654834395,-0.894024931046125,0.884904893156858
0.215538847117794,0.976649729562778,-0.907689388510091,0.892581070400798
0.218045112781955,0.979911621207408,-0.920453570754661,0.900283884674204
0.220551378446115,0.982930520906158,-0.9323048178577,0.908011425884585
0.223057644110276,0.985705680052423,-0.943231375375221,0.915761777807829
0.225563909774436,0.988236410480754,-0.953222405999769,0.923533018563377
0.228070175438596,0.990522084637503,-0.962268000309249,0.931323221090796
0.230576441102757,0.992562135736444,-0.970359186595384,0.939130453627639
0.233082706766917,0.994356057899317,-0.977487939762138,0.946952780188471
0.235588972431078,0.995903406281271,-0.983647189285278,0.954788261044942
0.238095238095238,0.99720379718118,-0.988830826225128,0.962634953206788
0.240601503759398,0.998256908136784,-0.993033709285623,0.970490910903639
0.243107769423559,0.999062478004655,-0.996251669913604,0.978354186067519
0.245614035087719,0.999620307024951,-0.998481516433316,0.986222828815919
0.24812030075188,0.999930256870955,-0.999721037212028,0.994094887935308
0.25062656641604,0.99999225068337,-0.999969002853585,1.00196841136499
0.2531328320802,0.999806273089386,-0.999225167417777,1.00984144668115
0.255639097744361,0.999372370206485,-0.997490268664256,1.01771204158103
0.258145363408521,0.998690649631009,-0.994766027320814,1.02557824436701
0.260651629072682,0.997761280411478,-0.991055145376703,1.03343810443061
0.263157894736842,0.99658449300667,-0.986361303402723,1.04128967273617
0.265664160401002,0.995160579228474,-0.980689156900706,1.04913100230417
0.268170426065163,0.993489892169529,-0.974044331686046,1.05696014869401
0.270676691729323,0.991572846115666,-0.966433418307844,1.06477517048623
0.273182957393484,0.989409916443172,-0.95786396551217,1.07257412976384
0.275689223057644,0.987001639500919,-0.948344472755006,1.08035509259297
0.278195488721804,0.984348612477354,-0.937884381772188,1.08811612950236
0.280701754385965,0.981451493252418,-0.926494067214801,1.09585531596187
0.283208020050125,0.978311000234406,-0.914184826359289,1.10357073285967
0.285714285714286,0.974927912181824,-0.900968867902418,1.11126046697816
0.288220551378446,0.971303068010275,-0.886859299852344,1.11892261146837
0.290726817042607,0.967437366584431,-0.871870116527635,1.12655526632284
0.293233082706767,0.963331766495142,-0.8560161846773,1.13415653884674
0.295739348370927,0.958987285821723,-0.839313228735433,1.14172454412723
0.298245614035088,0.954405001879507,-0.821777815225243,1.14925740550085
0.300751879699248,0.949586050952693,-0.803427336327862,1.15675325501889
0.303258145363409,0.944531628012579,-0.784279992632183,1.16421023391061
0.305764411027569,0.939242986421243,-0.764354775082991,1.17162649304413
0.308270676691729,0.933721437620742,-0.743671446145093,1.17900019338499
0.31077694235589,0.927968350807907,-0.722250520202289,1.18632950645218
0.31328320802005,0.921985152594821,-0.70011324321059,1.19361261477155
0.315789473684211,0.915773326655058,-0.677281571625737,1.20084771232648
0.318295739348371,0.909334413355768,-0.653778150626158,1.20803300500577
0.320802005012531,0.902670009375713,-0.629626291652703,1.21516671104846
0.323308270676692,0.895781767309326,-0.604849949287635,1.22224706148574
0.325814536340852,0.888671395256916,-0.579473697495748,1.22927230057953
0.328320802005013,0.881340656401104,-0.553522705251054,1.23624068625793
0.330827067669173,0.873791368569603,-0.527022711573478,1.24315049054714
0.333333333333333,0.866025403784439,-0.500000000000004,1.25
0.335839598997494,0.858044687797745,-0.472481372515857,1.25678751612085
0.338345864661654,0.849851199614225,-0.444494122971477,1.26351135578674
0.340852130325815,0.841446971000412,-0.416066010011532,1.27016985166476
0.343358395989975,0.832834085980845,-0.387225229543098,1.27676135262553
0.345864661654135,0.824014680321285,-0.358000386769984,1.28328422415262
0.348370927318296,0.814990940999106,-0.328420467821213,1.28973684874787
0.350877192982456,0.805765105660978,-0.298514811001697,1.29611762633249
0.353383458646617,0.796339462067994,-0.268313077693479,1.30242497464382
0.355889724310777,0.786716347528365,-0.237845222936741,1.30865732962771
0.358395989974937,0.776898148317828,-0.207141465719344,1.31481314582635
0.360902255639098,0.766887299087918,-0.176232259004719,1.32089089676152
0.363408521303258,0.756686282262233,-0.145148259527681,1.32688907531308
0.365914786967419,0.746297627420866,-0.113920297388022,1.33280619409274
0.368421052631579,0.735723910673132,-0.0825793454723319,1.33864078581287
0.370927318295739,0.724967754018761,-0.0511564887340175,1.34439140365034
0.3734335839599,0.714031824697716,-0.019682893362298,1.35005662160529
0.37593984962406,0.702918834528787,0.0118102241293824,1.3556350348548
0.378446115288221,0.691631539237129,0.0432916278649658,1.36112526010115
0.380952380952381,0.68017273777092,0.0747300935864244,1.36652593591491
0.383458646616541,0.668545271607294,0.106094439623053,1.37183572307254
0.385964912280702,0.656752024047735,0.137353557818411,1.37705330488845
0.388471177944862,0.644795919503085,0.168476444384341,1.3821773875415
0.390977443609023,0.632679922768381,0.199432230651597,1.38720670039586
0.393483709273183,0.620407038287653,0.230190213686285,1.39213999631609
0.395989974937343,0.607980309408913,0.260719886742081,1.39697605197639
0.398496240601504,0.595402817629475,0.290990969517767,1.40171366816393
0.401002506265664,0.582677681831835,0.320973438190156,1.40635167007627
0.403508771929825,0.569808057510266,0.350637555192759,1.41088890761262
0.406015037593985,0.556797135988342,0.37995389871036,1.41532425565911
0.408521303258145,0.543648143627573,0.408893391860585,1.41965661436772
0.411027568922306,0.530364341027354,0.437427331533245,1.42388490942903
0.413533834586466,0.516949022216426,0.465527416858961,1.42800809233865
0.416040100250627,0.50340551383604,0.49316577727895,1.43202514065719
0.418546365914787,0.489737174315043,0.520315000187835,1.43593505826382
0.421052631578947,0.475947393037074,0.546948158122423,1.43973687560324
0.423558897243108,0.462039589500089,0.573038835469181,1.44342964992617
0.426065162907268,0.448017212468418,0.598561154664056,1.44701246552306
0.428571428571429,0.433883739117558,0.623489801858737,1.45048443395121
0.431077694235589,0.419642674171935,0.647800052027655,1.45384469425505
0.433583959899749,0.405297549035816,0.671467793491118,1.45709241317964
0.43609022556391,0.390851920917623,0.69446955183001,1.46022678537733
0.43859649122807,0.376309371947836,0.716782513168449,1.4632470336074
0.441102756892231,0.36167350829072,0.738384546801369,1.46615240892885
0.443609022556391,0.346947959250096,0.759254227144389,1.46894219088609
0.446115288220551,0.332136376369364,0.779370854984453,1.47161568768761
0.448621553884712,0.317242432526028,0.798714478009939,1.4741722363775
0.451127819548872,0.302269821020907,0.817265910599977,1.47661120299988
0.453634085213033,0.287222254662307,0.835006752853405,1.47893198275609
0.456140350877193,0.272103464845335,0.851919408838327,1.48113400015463
0.458646616541353,0.256917200626619,0.867987104044361,1.48321670915392
0.461152882205514,0.241667227794638,0.883193902020111,1.48517959329769
0.463659147869674,0.226357327935905,0.897524720179433,1.48702216584302
0.466165413533835,0.210991297497242,0.910965344760863,1.48874396988107
0.468671679197995,0.195572946844355,0.923502444925231,1.49034457845035
0.471177944862155,0.180106099316967,0.935123585977652,1.49182359464264
0.473684210526316,0.164594590280734,0.945817241700635,1.49318065170136
0.476190476190476,0.149042266176175,0.95557280578614,1.49441541311256
0.478696741854637,0.133452983564855,0.964380602355278,1.49552757268835
0.481203007518797,0.117830608173067,0.972231895555131,1.49651685464281
0.483709273182957,0.102179013933226,0.979118898223266,1.49738301366041
0.486215538847118,0.086502082023247,0.985034779611287,1.4981258349568
0.488721804511278,0.0708036999041073,0.989973672159778,1.49874513433213
0.491228070175439,0.0550877603558656,0.99393067731795,1.49924075821666
0.493734335839599,0.0393581605123555,0.996901870402167,1.49961258370889
0.496240601503759,0.0236188008947982,0.998884304488584,1.49986051860601
0.49874686716792,0.00787358444457919,0.999876013335988,1.49998450142679
0.50125313283208,-0.0078735844445785,0.999876013335988,1.49998450142679
0.503759398496241,-0.0236188008947971,0.998884304488584,1.49986051860601
0.506265664160401,-0.0393581605123548,0.996901870402167,1.49961258370889
0.508771929824561,-0.0550877603558653,0.99393067731795,1.49924075821666
0.511278195488722,-0.0708036999041066,0.989973672159778,1.49874513433213
0.513784461152882,-0.0865020820232458,0.985034779611287,1.4981258349568
0.516290726817043,-0.102179013933226,0.979118898223266,1.49738301366041
0.518796992481203,-0.117830608173066,0.972231895555131,1.49651685464281
0.521303258145363,-0.133452983564855,0.964380602355278,1.49552757268835
0.523809523809524,-0.149042266176174,0.95557280578614,1.49441541311256
0.526315789473684,-0.164594590280734,0.945817241700636,1.49318065170136
0.528822055137845,-0.180106099316967,0.935123585977652,1.49182359464264
0.531328320802005,-0.195572946844354,0.923502444925231,1.49034457845035
0.533834586466165,-0.210991297497242,0.910965344760863,1.48874396988107
0.536340852130326,-0.226357327935905,0.897524720179433,1.48702216584302
0.538847117794486,-0.241667227794638,0.883193902020111,1.48517959329769
0.541353383458647,-0.256917200626619,0.867987104044361,1.48321670915392
0.543859649122807,-0.272103464845334,0.851919408838327,1.48113400015463
0.546365914786967,-0.287222254662306,0.835006752853405,1.47893198275609
0.548872180451128,-0.302269821020907,0.817265910599977,1.47661120299988
0.551378446115288,-0.317242432526027,0.79871447800994,1.4741722363775
0.553884711779449,-0.332136376369364,0.779370854984453,1.47161568768761
0.556390977443609,-0.346947959250095,0.759254227144389,1.46894219088609
0.558897243107769,-0.36167350829072,0.738384546801369,1.46615240892885
0.56140350877193,-0.376309371947835,0.71678251316845,1.4632470336074
0.56390977443609,-0.390851920917622,0.694469551830011,1.46022678537733
0.566416040100251,-0.405297549035815,0.671467793491118,1.45709241317964
0.568922305764411,-0.419642674171935,0.647800052027655,1.45384469425505
0.571428571428571,-0.433883739117558,0.623489801858739,1.45048443395121
0.573934837092732,-0.448017212468417,0.598561154664057,1.44701246552306
0.576441102756892,-0.462039589500089,0.573038835469181,1.44342964992617
0.578947368421053,-0.475947393037074,0.546948158122423,1.43973687560324
0.581453634085213,-0.489737174315042,0.520315000187836,1.43593505826382
0.583959899749373,-0.503405513836039,0.493165777278951,1.43202514065719
0.586466165413534,-0.516949022216425,0.465527416858962,1.42800809233865
0.588972431077694,-0.530364341027354,0.437427331533244,1.42388490942903
0.591478696741855,-0.543648143627572,0.408893391860584,1.41965661436772
0.593984962406015,-0.556797135988341,0.379953898710361,1.41532425565911
0.596491228070175,-0.569808057510266,0.35063755519276,1.41088890761262
0.598997493734336,-0.582677681831835,0.320973438190156,1.40635167007627
0.601503759398496,-0.595402817629475,0.290990969517768,1.40171366816393
0.604010025062657,-0.607980309408912,0.260719886742082,1.39697605197639
0.606516290726817,-0.620407038287653,0.230190213686286,1.39213999631609
0.609022556390977,-0.632679922768381,0.199432230651598,1.38720670039586
0.611528822055138,-0.644795919503085,0.16847644438434,1.3821773875415
0.614035087719298,-0.656752024047734,0.137353557818411,1.37705330488845
0.616541353383459,-0.668545271607294,0.106094439623055,1.37183572307254
0.619047619047619,-0.680172737770919,0.0747300935864257,1.36652593591491
0.621553884711779,-0.691631539237128,0.0432916278649672,1.36112526010115
0.62406015037594,-0.702918834528786,0.0118102241293829,1.3556350348548
0.6265664160401,-0.714031824697716,-0.0196828933622975,1.35005662160529
0.629072681704261,-0.724967754018761,-0.051156488734017,1.34439140365034
0.631578947368421,-0.735723910673131,-0.0825793454723314,1.33864078581287
0.634085213032581,-0.746297627420866,-0.113920297388022,1.33280619409274
0.636591478696742,-0.756686282262233,-0.145148259527681,1.32688907531308
0.639097744360902,-0.766887299087917,-0.176232259004718,1.32089089676152
0.641604010025063,-0.776898148317828,-0.207141465719343,1.31481314582635
0.644110275689223,-0.786716347528364,-0.237845222936739,1.30865732962771
0.646616541353383,-0.796339462067994,-0.268313077693479,1.30242497464382
0.649122807017544,-0.805765105660978,-0.298514811001695,1.29611762633249
0.651629072681704,-0.814990940999106,-0.328420467821214,1.28973684874787
0.654135338345865,-0.824014680321285,-0.358000386769983,1.28328422415262
0.656641604010025,-0.832834085980845,-0.387225229543099,1.27676135262553
0.659147869674185,-0.841446971000412,-0.416066010011532,1.27016985166476
0.661654135338346,-0.849851199614225,-0.444494122971477,1.26351135578674
0.664160401002506,-0.858044687797745,-0.472481372515856,1.25678751612085
0.666666666666667,-0.866025403784438,-0.500000000000002,1.25
0.669172932330827,-0.873791368569603,-0.527022711573478,1.24315049054714
0.671679197994987,-0.881340656401104,-0.553522705251053,1.23624068625793
0.674185463659148,-0.888671395256915,-0.579473697495748,1.22927230057953
0.676691729323308,-0.895781767309326,-0.604849949287635,1.22224706148574
0.679197994987469,-0.902670009375713,-0.629626291652703,1.21516671104846
0.681704260651629,-0.909334413355768,-0.653778150626158,1.20803300500577
0.684210526315789,-0.915773326655057,-0.677281571625737,1.20084771232648
0.68671679197995,-0.92198515259482,-0.70011324321059,1.19361261477155
0.68922305764411,-0.927968350807907,-0.722250520202288,1.18632950645218
0.691729323308271,-0.933721437620742,-0.743671446145092,1.17900019338499
0.694235588972431,-0.939242986421243,-0.764354775082991,1.17162649304413
0.696741854636591,-0.944531628012579,-0.784279992632183,1.16421023391061
0.699248120300752,-0.949586050952693,-0.803427336327862,1.15675325501889
0.701754385964912,-0.954405001879507,-0.821777815225243,1.14925740550085
0.704260651629073,-0.958987285821723,-0.839313228735434,1.14172454412723
0.706766917293233,-0.963331766495141,-0.856016184677299,1.13415653884674
0.709273182957393,-0.967437366584431,-0.871870116527635,1.12655526632284
0.711779448621554,-0.971303068010274,-0.886859299852344,1.11892261146837
0.714285714285714,-0.974927912181823,-0.900968867902417,1.11126046697816
0.716791979949875,-0.978311000234406,-0.914184826359289,1.10357073285967
0.719298245614035,-0.981451493252418,-0.926494067214801,1.09585531596187
0.721804511278195,-0.984348612477354,-0.937884381772183,1.08811612950236
0.724310776942356,-0.987001639500919,-0.948344472755005,1.08035509259297
0.726817042606516,-0.989409916443172,-0.95786396551217,1.07257412976384
0.729323308270677,-0.991572846115666,-0.966433418307844,1.06477517048623
0.731829573934837,-0.993489892169529,-0.974044331686047,1.05696014869401
0.734335839598997,-0.995160579228474,-0.980689156900703,1.04913100230417
0.736842105263158,-0.99658449300667,-0.986361303402723,1.04128967273617
0.739348370927318,-0.997761280411478,-0.991055145376703,1.03343810443061
0.741854636591479,-0.998690649631009,-0.994766027320814,1.02557824436701
0.744360902255639,-0.999372370206485,-0.997490268664256,1.01771204158103
0.746867167919799,-0.999806273089386,-0.999225167417776,1.00984144668115
0.74937343358396,-0.99999225068337,-0.999969002853585,1.00196841136499
0.75187969924812,-0.999930256870955,-0.999721037212028,0.994094887935308
0.754385964912281,-0.999620307024951,-0.998481516433316,0.986222828815919
0.756892230576441,-0.999062478004655,-0.996251669913604,0.97835418606752
0.759398496240602,-0.998256908136784,-0.993033709285623,0.970490910903638
0.761904761904762,-0.99720379718118,-0.988830826225129,0.962634953206788
0.764411027568922,-0.995903406281271,-0.983647189285278,0.954788261044943
0.766917293233083,-0.994356057899317,-0.977487939762138,0.946952780188471
0.769423558897243,-0.992562135736444,-0.970359186595384,0.939130453627639
0.771929824561403,-0.990522084637503,-0.962268000309252,0.931323221090796
0.774436090225564,-0.988236410480754,-0.953222405999769,0.923533018563377
0.776942355889724,-0.985705680052423,-0.94323137537522,0.915761777807829
0.779448621553885,-0.982930520906158,-0.932304817857701,0.908011425884585
0.781954887218045,-0.979911621207408,-0.920453570754661,0.900283884674204
0.784461152882205,-0.976649729562778,-0.907689388510097,0.892581070400799
0.786967418546366,-0.973145654834395,-0.894024931046125,0.884904893156858
0.789473684210526,-0.96940026593933,-0.879473751206491,0.877257256429601
0.791979949874687,-0.965414491634134,-0.864050281314387,0.869640056628957
0.794486215538847,-0.961189320284526,-0.847769818858056,0.862055182617313
0.796992481203007,-0.956725799620305,-0.830648511318227,0.854504515241118
0.799498746867168,-0.952025036475546,-0.812703340152529,0.846989926864491
0.802005012531328,-0.947088196514131,-0.79395210395278,0.839513280904921
0.804511278195489,-0.941916503940694,-0.774413400791717,0.832076431371189
0.807017543859649,-0.936511241197055,-0.754106609776898,0.824681222403623
0.80952380952381,-0.930873748644204,-0.733051871829822,0.817329487816803
0.81203007518797,-0.925005424229933,-0.711270069709595,0.81002305064482
0.81453634085213,-0.918907723142175,-0.688782807300675,0.802763722689217
0.817042606516291,-0.912582157448163,-0.665612388185483,0.795553304069706
0.819548872180451,-0.906030295719473,-0.641781793523033,0.788393582777788
0.822055137844611,-0.899253762643064,-0.61731465925542,0.781286334233379
0.824561403508772,-0.892254238618395,-0.592235252664979,0.774233320844556
0.827067669172932,-0.885033459340731,-0.566568448305246,0.767236291570519
0.829573934837093,-0.877593215370743,-0.540339703329516,0.760296981487904
0.832080200501253,-0.869935351690489,-0.51357503224171,0.753417111360527
0.834586466165413,-0.86206176724591,-0.486300981094288,0.74659838721268
0.837092731829574,-0.853974414475945,-0.458544601159066,0.739842499906082
0.839598997493734,-0.845675298828376,-0.430333422096929,0.733151124720593
0.842105263157895,-0.837166478262529,-0.401695424652967,0.726525920938787
0.844611528822055,-0.828450062738957,-0.372659012904364,0.719968531434493
0.847117794486215,-0.819528213696227,-0.343252986088262,0.713480582265411
0.849624060150376,-0.810403143514936,-0.313506510037781,0.707063682269887
0.852130325814536,-0.801077114969109,-0.283449088254465,0.700719422667971
0.854636591478697,-0.791552440665078,-0.25311053264568,0.694449376666829
0.857142857142857,-0.78183148246803,-0.222520933956317,0.688255099070633
0.859649122807018,-0.771916650916321,-0.191710631923734,0.682138125895016
0.862155388471178,-0.761810404623728,-0.160710185185934,0.676099973986173
0.864661654135338,-0.751515249669777,-0.129550340972457,0.670142140644727
0.867167919799499,-0.741033738978305,-0.0982620046083267,0.66426610325444
0.869674185463659,-0.7303684716844,-0.0668762088612129,0.658473318915859
0.87218045112782,-0.719522092489889,-0.0354240831620487,0.652765224084996
0.87468671679198,-0.708497291007516,-0.00393682272997559,0.647143234217122
0.87719298245614,-0.697296801093996,0.027554342368156,0.641608743415774
0.879699248120301,-0.685923400172089,0.0590181781927255,0.636163124087057
0.882205513784461,-0.674379908541871,0.0904234779101126,0.630807726599317
0.884711779448621,-0.662669188681381,0.121739092744716,0.625543878948294
0.887218045112782,-0.650794144536794,0.152933962873246,0.620372886427806
0.889724310776942,-0.638757720802328,0.183977148230827,0.615296031306078
0.892230576441103,-0.626562902190034,0.214837859198407,0.610314572507772
0.894736842105263,-0.614212712689669,0.245485487140797,0.605429745301804
0.897243107769424,-0.601710214818822,0.275889634765379,0.600642760995031
0.899749373433584,-0.589058508863501,0.306020146271017,0.595954806631885
0.902255639097744,-0.576260732109337,0.335847137257618,0.591367044700011
0.904761904761905,-0.563320058063623,0.365341024366397,0.586880612842003
0.907268170426065,-0.550239695668368,0.394472554621564,0.582496623573299
0.909774436090226,-0.537022888504566,0.423212834444429,0.578216164006309
0.912280701754386,-0.523672913987878,0.45153335831089,0.574040295580837
0.914786967418546,-0.510193082555913,0.479406037024188,0.569970053800873
0.917293233082707,-0.496586736847331,0.506803225574642,0.566006447977819
0.919799498746867,-0.48285725087296,0.533697750558811,0.5621504609802
0.922305764411028,-0.469008029179132,0.560062937131017,0.558403048989945
0.924812030075188,-0.455042506003437,0.585872635460225,0.554765141265278
0.927318295739348,-0.440964144423136,0.611101246666339,0.551237639910283
0.929824561403509,-0.426776435496404,0.63572374820997,0.547821419651211
0.932330827067669,-0.41248289739664,0.659715718710545,0.54451732761957
0.934837092731829,-0.398087074540055,0.683053362168276,0.541326183142055
0.93734335839599,-0.383592536706754,0.705713531565757,0.538248777537385
0.93984962406015,-0.369002878155519,0.727673751825883,0.535285873920067
0.942355889724311,-0.35432171673254,0.748912242103414,0.532438207011173
0.944862155388471,-0.33955269297427,0.769407937387841,0.529706482956143
0.947368421052632,-0.324699469204684,0.789140509396397,0.527091379149683
0.949874686716792,-0.309765728627112,0.808090386736229,0.524593544067785
0.952380952380952,-0.294755174410905,0.826238774315992,0.52221359710693
0.954887218045113,-0.279671528773147,0.843567671987384,0.519952128430484
0.957393483709273,-0.264518532055645,0.860059892398252,0.517809698822362
0.959899749373434,-0.249299941797425,0.875699078039603,0.515786839547963
0.962406015037594,-0.234019531802963,0.890469717469444,0.513884052222435
0.964912280701754,-0.218681091206377,0.904357160697576,0.512101808686282
0.967418546365915,-0.203288423531827,0.917347633715889,0.510440550888366
0.969924812030075,-0.187845345750347,0.929428252159865,0.508900690776312
0.972431077694236,-0.172355687333327,0.940587034087715,0.507482610194357
0.974937343358396,-0.156823289302915,0.950812911864429,0.50618666078866
0.977443609022556,-0.141252003279543,0.960095743139031,0.505013163920111
0.979949874686717,-0.125645690526827,0.968426320904074,0.503962410584632
0.982456140350877,-0.11000822099408,0.975796382627435,0.503034661341025
0.984962406015037,-0.0943434723566636,0.982198618447374,0.502230146246358
0.987468671679198,-0.0786553290544282,0.987626678422679,0.501549064798916
0.989974937343358,-0.0629476813284814,0.992075178830735,0.500991585888733
0.992481203007519,-0.0472244242565041,0.995539707507284,0.500557847755708
0.994987468671679,-0.03148945678688,0.998016828222534,0.500247957955331
0.99749373433584,-0.0157466807718587,0.999504084089339,0.500061993332006
1,-2.44929359829471E-016,1,0.5
